search_time	search_id	listing_type	property_type	search_location	search_price_min	search_price_max	platform	user_id
2018-07-01 12:20:58	738	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		1400000	web	u1136
2018-07-01 12:29:00	739	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		1400000	web	u1136
2018-07-01 12:29:29	740	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		1400000	web	u1136
2018-07-01 12:30:08	741	rent	condo,hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10	3000	5000	web	u2018
2018-07-01 12:32:47	742	sale		dtdistrict23		500000	web	u1627
2018-07-01 12:33:11	743	sale		dtdistrict23		500000	web	u1627
2018-07-01 12:33:35	744	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		1400000	web	u1136
2018-07-01 12:33:44	745	rent	condo,hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10	3000	5000	web	u2018
2018-07-01 12:33:53	746	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		1400000	web	u1136
2018-07-01 12:35:10	747	rent	condo,hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10	3000	5000	web	u2018
2018-07-01 12:36:16	748	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		1400000	web	u1136
2018-07-01 12:36:33	749	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		1400000	web	u1136
2018-07-01 12:37:09	750	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		1400000	web	u1136
2018-07-01 12:38:53	751	rent	condo,hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10	3000	5000	web	u2018
2018-07-01 12:41:03	752	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:41:36	753	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:43:21	754	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:43:26	755	sale	hdb	dtdistrict19		700000	web	u2112
2018-07-01 12:43:43	756	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:43:44	757	sale	hdb	dtdistrict19,dtdistrict20		700000	web	u2112
2018-07-01 12:44:10	758	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:44:52	759	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:44:57	760	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:45:21	761	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:45:48	762	sale	hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict21,dtdistrict22,dtdistrict23	200000	500000	web	u799
2018-07-01 12:46:18	763	room		dtdistrict22		700	web	u1003
2018-07-01 12:46:27	764	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:46:57	765	sale	hdb	dtdistrict08,dtdistrict19,dtdistrict20		400000	web	u1853
2018-07-01 12:47:04	766	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:47:07	767	sale	hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict21,dtdistrict22,dtdistrict23	200000	500000	web	u799
2018-07-01 12:47:09	768	sale	hdb	dtdistrict08,dtdistrict19,dtdistrict20		400000	web	u1853
2018-07-01 12:47:18	769	sale	hdb	dtdistrict08,dtdistrict19,dtdistrict20		400000	web	u1853
2018-07-01 12:47:23	770	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:47:30	771	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:47:44	772	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:48:44	773	sale	hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict21,dtdistrict22,dtdistrict23	200000	500000	web	u799
2018-07-01 12:49:03	774	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:49:12	775	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:49:49	776	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:51:24	777	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:51:27	778	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:51:38	779	rent		dtdistrict09,dtdistrict10		10000	web	u1416
2018-07-01 12:51:41	780	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:52:01	781	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:52:21	782	room		dtdistrict22		700	web	u1003
2018-07-01 12:53:48	783	sale		dtdistrict14		500000	web	u351
2018-07-01 12:53:50	784	sale		dtdistrict14	300000	500000	web	u351
2018-07-01 12:53:51	785	sale	hdb	dtdistrict14	300000	500000	web	u351
2018-07-01 12:53:55	786	sale	hdb	dtdistrict14	300000	500000	web	u351
2018-07-01 12:53:57	787	rent		dtdistrict10		10000	web	u1416
2018-07-01 12:54:10	788	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:54:35	789	sale	hdb	dtdistrict14	300000	500000	web	u351
2018-07-01 12:55:12	790	rent		dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11		2000	web	u595
2018-07-01 12:55:15	791	room		dtdistrict22		700	web	u1003
2018-07-01 12:55:18	792	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:55:21	793	room		dtdistrict22		700	web	u1003
2018-07-01 12:55:40	794	sale	hdb	dtdistrict14	300000	500000	web	u351
2018-07-01 12:55:52	795	sale	hdb	dtdistrict14	300000	500000	web	u351
2018-07-01 12:56:10	796	sale	hdb	dtdistrict14	300000	500000	web	u351
2018-07-01 12:56:24	797	rent		dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11		2000	web	u595
2018-07-01 12:56:42	798	rent	condo	dtdistrict10		10000	web	u1416
2018-07-01 12:57:12	799	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 12:57:31	800	sale	hdb	dtdistrict12,dtdistrict19,dtdistrict20,dtdistrict28		700000	web	u2112
2018-07-01 13:01:11	801	rent		dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11		2000	web	u595
2018-07-01 13:02:51	802	rent	condo	dtdistrict03,dtdistrict11,dtdistrict12,dtdistrict20		2000	web	u187
2018-07-01 13:06:03	803	sale	hdb	dtdistrict05	200000	500000	web	u799
2018-07-01 13:06:10	804	sale	hdb	dtdistrict05	200000	500000	web	u799
2018-07-01 13:06:17	805	sale	hdb	dtdistrict05	200000	500000	web	u799
2018-07-01 13:06:20	806	sale	hdb	dtdistrict05	200000	500000	web	u799
2018-07-01 13:06:30	807	sale	hdb	dtdistrict05	200000		web	u799
2018-07-01 13:11:04	808	rent		dtdistrict05,dtdistrict10,dtdistrict12,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23	2000	3500	web	u188
2018-07-01 13:11:06	809	rent		dtdistrict05,dtdistrict10,dtdistrict12,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23	2000	3500	web	u188
2018-07-01 13:11:21	810	rent		dtdistrict05,dtdistrict10,dtdistrict12,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23	2000	3500	web	u188
2018-07-01 13:12:19	811	rent		dtdistrict05,dtdistrict10,dtdistrict12,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23	2000	3500	web	u188
2018-07-01 13:16:38	812	rent	landed	dtdistrict10,dtdistrict21	8000	10000	web	u1228
2018-07-01 13:17:09	813	rent	landed	dtdistrict10	8000	10000	web	u1228
2018-07-01 13:18:01	814	rent	landed	dtdistrict06,dtdistrict11,dtdistrict15,dtdistrict16,dtdistrict17		4500	web	u609
2018-07-01 13:19:21	815	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:19:24	816	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:19:29	817	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:19:33	818	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:20:13	819	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:20:40	820	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:24:36	821	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:25:04	822	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:25:59	823	rent	landed	dtdistrict10	8000	11000	web	u1228
2018-07-01 13:26:03	824	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:27:13	825	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:28:30	826	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:29:22	827	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:29:42	828	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:30:15	829	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:30:16	830	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:30:52	831	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10,dtdistrict11		4000	web	u428
2018-07-01 13:31:35	832	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:31:55	833	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:33:03	834	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:33:40	835	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:34:03	836	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:34:17	837	sale		dtdistrict23	300000		web	u38
2018-07-01 13:34:19	838	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:34:28	839	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:34:33	840	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:34:40	841	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:34:54	842	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:34:58	843	sale	condo	dtdistrict03		1400000	web	u1831
2018-07-01 13:35:09	844	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:35:25	845	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:35:43	846	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:38:15	847	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:38:40	848	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:38:52	849	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:39:07	850	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:39:54	851	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:40:41	852	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:40:59	853	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:42:13	854	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:42:25	855	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:42:39	856	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:42:55	857	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:43:42	858	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:46:10	859	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:47:24	860	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:47:42	861	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:49:25	862	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:49:44	863	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:50:03	864	sale		dtdistrict23	300000	400000	web	u38
2018-07-01 13:56:08	865	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 13:58:05	866	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 13:58:18	867	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 13:59:25	868	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 13:59:42	869	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 13:59:59	870	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:00:18	871	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:00:38	872	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:03:57	873	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:04:42	874	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:04:47	875	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:05:04	876	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:08:06	877	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:08:23	878	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:09:20	879	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:10:09	880	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:10:38	881	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:11:44	882	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:12:54	883	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:13:03	884	rent		dtdistrict05		2000	web	u292
2018-07-01 14:15:27	885	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:17:22	886	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:17:49	887	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:18:04	888	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:18:28	889	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:18:49	890	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:19:12	891	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:19:23	892	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:19:31	893	rent		dtdistrict05		2000	web	u292
2018-07-01 14:19:53	894	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		3000	web	u1340
2018-07-01 14:20:06	895	rent		dtdistrict03,dtdistrict04		2000	web	u292
2018-07-01 14:20:32	896	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:21:15	897	sale	landed	dtdistrict19		3000000	web	u2027
2018-07-01 14:33:52	898	rent		dtdistrict03,dtdistrict04		2000	web	u292
2018-07-01 14:34:05	899	rent		dtdistrict04		2000	web	u292
2018-07-01 14:36:06	900	rent		dtdistrict04		2000	web	u292
2018-07-01 14:38:02	901	rent		dtdistrict04		2000	web	u292
2018-07-01 14:38:05	902	rent		dtdistrict04		2000	web	u292
2018-07-01 14:38:08	903	rent		dtdistrict04		2000	web	u292
2018-07-01 14:40:40	904	rent	condo	dtdistrict15		2500	web	u1198
2018-07-01 14:41:08	905	rent	condo	dtdistrict15		2500	web	u1198
2018-07-01 14:44:24	906	rent	condo	dtdistrict15		2500	web	u1198
2018-07-01 14:46:32	907	rent	condo	dtdistrict15		2500	web	u1198
2018-07-01 14:49:29	908	rent	condo	dtdistrict15		2500	web	u1198
2018-07-01 14:57:12	909	rent	condo	dtdistrict01,dtdistrict02,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09		5000	web	u1676
2018-07-01 14:57:15	910	rent	condo	dtdistrict01,dtdistrict02,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09		5000	web	u1676
2018-07-01 14:58:39	911	rent	condo	dtdistrict01,dtdistrict02,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09		5000	web	u1676
2018-07-01 15:10:52	912	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:17:11	913	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:17:16	914	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:21:34	915	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:27:31	916	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:28:15	917	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:31:23	918	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:31:27	919	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:31:36	920	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:33:48	921	sale	hdb	dtdistrict12	300000		web	u828
2018-07-01 15:33:51	922	sale	hdb	dtdistrict12	300000	500000	web	u828
2018-07-01 15:33:53	923	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:33:57	924	rent		dtdistrict04		2000	web	u292
2018-07-01 15:34:45	925	sale		dtdistrict09,dtdistrict10		2900000	web	u1141
2018-07-01 15:35:20	926	sale	hdb	dtdistrict12	300000	500000	web	u828
2018-07-01 15:52:24	927	rent		dtdistrict01,dtdistrict02,dtdistrict06,dtdistrict09,dtdistrict10		3500	web	u1340
2018-07-01 15:52:38	928	rent	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict28	2500	5500	web	u1250
2018-07-01 15:52:43	929	rent	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict28	2500	5000	web	u1250
